Java HotSpot(TM) 64-Bit Server VM (25.111-b14) for windows-amd64 JRE (1.8.0_111-b14), built on Sep 22 2016 19:24:05 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16642228k(9220620k free), swap 20705460k(9769332k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
4.118: [GC (Allocation Failure) 4.118: [DefNew: 959K->64K(960K), 0.0005792 secs] 288899K->288150K(524224K), 0.0006048 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.120: [GC (Allocation Failure) 4.120: [DefNew: 960K->63K(960K), 0.0006929 secs] 289117K->288376K(524224K), 0.0007193 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.124: [GC (Allocation Failure) 4.124: [DefNew: 959K->64K(960K), 0.0011585 secs] 289309K->288827K(524224K), 0.0012030 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.128: [GC (Allocation Failure) 4.128: [DefNew: 960K->64K(960K), 0.0009187 secs] 289797K->289046K(524224K), 0.0009452 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.130: [GC (Allocation Failure) 4.130: [DefNew: 960K->63K(960K), 0.0006038 secs] 290019K->289267K(524224K), 0.0006293 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.134: [GC (Allocation Failure) 4.134: [DefNew: 959K->63K(960K), 0.0006483 secs] 290233K->289496K(524224K), 0.0006743 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.138: [GC (Allocation Failure) 4.138: [DefNew: 959K->64K(960K), 0.0006372 secs] 290468K->289718K(524224K), 0.0006623 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.141: [GC (Allocation Failure) 4.141: [DefNew: 960K->64K(960K), 0.0006831 secs] 290692K->289940K(524224K), 0.0007096 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.145: [GC (Allocation Failure) 4.145: [DefNew: 960K->63K(960K), 0.0013018 secs] 290904K->290206K(524224K), 0.0013728 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.150: [GC (Allocation Failure) 4.150: [DefNew: 959K->63K(960K), 0.0008557 secs] 291173K->290442K(524224K), 0.0009011 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.152: [GC (Allocation Failure) 4.152: [DefNew: 959K->63K(960K), 0.0008492 secs] 291411K->290671K(524224K), 0.0009006 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.157: [GC (Allocation Failure) 4.157: [DefNew: 959K->63K(960K), 0.0007750 secs] 291641K->290902K(524224K), 0.0008042 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.160: [GC (Allocation Failure) 4.160: [DefNew: 959K->63K(960K), 0.0007652 secs] 291870K->291123K(524224K), 0.0008121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.163: [GC (Allocation Failure) 4.163: [DefNew: 959K->63K(960K), 0.0006766 secs] 292090K->291351K(524224K), 0.0007045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.166: [GC (Allocation Failure) 4.166: [DefNew: 959K->63K(960K), 0.0009535 secs] 292322K->291580K(524224K), 0.0009976 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.171: [GC (Allocation Failure) 4.171: [DefNew: 959K->64K(960K), 0.0008492 secs] 292541K->291821K(524224K), 0.0008914 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.175: [GC (Allocation Failure) 4.175: [DefNew: 960K->64K(960K), 0.0007958 secs] 292783K->292096K(524224K), 0.0008237 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.177: [GC (Allocation Failure) 4.177: [DefNew: 960K->63K(960K), 0.0006831 secs] 293069K->292319K(524224K), 0.0007161 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.181: [GC (Allocation Failure) 4.181: [DefNew: 959K->63K(960K), 0.0007643 secs] 293289K->292545K(524224K), 0.0008111 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.184: [GC (Allocation Failure) 4.184: [DefNew: 959K->63K(960K), 0.0008339 secs] 293503K->292788K(524224K), 0.0008844 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.187: [GC (Allocation Failure) 4.187: [DefNew: 959K->63K(960K), 0.0007123 secs] 293759K->293012K(524224K), 0.0007392 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.191: [GC (Allocation Failure) 4.191: [DefNew: 959K->63K(960K), 0.0014061 secs] 293966K->293285K(524224K), 0.0014743 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.196: [GC (Allocation Failure) 4.196: [DefNew: 959K->63K(960K), 0.0008561 secs] 294250K->293516K(524224K), 0.0008853 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.200: [GC (Allocation Failure) 4.200: [DefNew: 959K->64K(960K), 0.0006474 secs] 294486K->293741K(524224K), 0.0006734 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.202: [GC (Allocation Failure) 4.202: [DefNew: 960K->63K(960K), 0.0008088 secs] 294707K->293977K(524224K), 0.0008589 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.207: [GC (Allocation Failure) 4.207: [DefNew: 959K->63K(960K), 0.0008584 secs] 294940K->294209K(524224K), 0.0008988 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.211: [GC (Allocation Failure) 4.211: [DefNew: 959K->63K(960K), 0.0008747 secs] 295172K->294442K(524224K), 0.0009094 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.214: [GC (Allocation Failure) 4.214: [DefNew: 959K->63K(960K), 0.0008955 secs] 295402K->294690K(524224K), 0.0009452 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.217: [GC (Allocation Failure) 4.217: [DefNew: 959K->63K(960K), 0.0008209 secs] 295652K->294923K(524224K), 0.0008663 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.221: [GC (Allocation Failure) 4.221: [DefNew: 959K->63K(960K), 0.0008278 secs] 295888K->295154K(524224K), 0.0008751 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.223: [GC (Allocation Failure) 4.223: [DefNew: 959K->64K(960K), 0.0008510 secs] 296120K->295387K(524224K), 0.0008974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.227: [GC (Allocation Failure) 4.227: [DefNew: 960K->63K(960K), 0.0007147 secs] 296359K->295612K(524224K), 0.0007420 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.231: [GC (Allocation Failure) 4.231: [DefNew: 959K->64K(960K), 0.0007499 secs] 296583K->295842K(524224K), 0.0007838 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.235: [GC (Allocation Failure) 4.235: [DefNew: 960K->63K(960K), 0.0011529 secs] 296811K->296073K(524224K), 0.0012216 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.238: [GC (Allocation Failure) 4.238: [DefNew: 959K->64K(960K), 0.0008060 secs] 297036K->296310K(524224K), 0.0008394 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.242: [GC (Allocation Failure) 4.242: [DefNew: 960K->63K(960K), 0.0008339 secs] 297279K->296540K(524224K), 0.0008723 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.247: [GC (Allocation Failure) 4.247: [DefNew: 959K->63K(960K), 0.0007318 secs] 297505K->296772K(524224K), 0.0007624 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.250: [GC (Allocation Failure) 4.250: [DefNew: 959K->63K(960K), 0.0007471 secs] 297740K->297000K(524224K), 0.0007791 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.255: [GC (Allocation Failure) 4.255: [DefNew: 959K->64K(960K), 0.0011859 secs] 297964K->297257K(524224K), 0.0012346 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.260: [GC (Allocation Failure) 4.260: [DefNew: 960K->64K(960K), 0.0009591 secs] 298203K->297521K(524224K), 0.0010017 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.262: [GC (Allocation Failure) 4.262: [DefNew: 960K->64K(960K), 0.0007532 secs] 298492K->297744K(524224K), 0.0007810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.266: [GC (Allocation Failure) 4.266: [DefNew: 960K->63K(960K), 0.0007114 secs] 298714K->297969K(524224K), 0.0007392 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.270: [GC (Allocation Failure) 4.270: [DefNew: 959K->63K(960K), 0.0006989 secs] 298937K->298201K(524224K), 0.0007272 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.274: [GC (Allocation Failure) 4.274: [DefNew: 959K->64K(960K), 0.0007049 secs] 299174K->298428K(524224K), 0.0007337 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.276: [GC (Allocation Failure) 4.276: [DefNew: 960K->63K(960K), 0.0006618 secs] 299396K->298662K(524224K), 0.0006878 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.280: [GC (Allocation Failure) 4.280: [DefNew: 959K->64K(960K), 0.0009725 secs] 299615K->298942K(524224K), 0.0010305 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.283: [GC (Allocation Failure) 4.283: [DefNew: 960K->64K(960K), 0.0008385 secs] 299903K->299181K(524224K), 0.0008705 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.286: [GC (Allocation Failure) 4.286: [DefNew: 960K->63K(960K), 0.0007787 secs] 300152K->299405K(524224K), 0.0008079 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.290: [GC (Allocation Failure) 4.290: [DefNew: 959K->63K(960K), 0.0007258 secs] 300373K->299634K(524224K), 0.0007541 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.294: [GC (Allocation Failure) 4.294: [DefNew: 959K->63K(960K), 0.0008955 secs] 300600K->299866K(524224K), 0.0009507 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.296: [GC (Allocation Failure) 4.296: [DefNew: 959K->63K(960K), 0.0007685 secs] 300832K->300094K(524224K), 0.0007963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.300: [GC (Allocation Failure) 4.300: [DefNew: 959K->63K(960K), 0.0007736 secs] 301063K->300319K(524224K), 0.0008023 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.305: [GC (Allocation Failure) 4.305: [DefNew: 959K->63K(960K), 0.0012216 secs] 301275K->300591K(524224K), 0.0013125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.307: [GC (Allocation Failure) 4.307: [DefNew: 959K->63K(960K), 0.0008928 secs] 301557K->300819K(524224K), 0.0009229 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.310: [GC (Allocation Failure) 4.310: [DefNew: 959K->63K(960K), 0.0008130 secs] 301781K->301055K(524224K), 0.0008431 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.314: [GC (Allocation Failure) 4.314: [DefNew: 959K->63K(960K), 0.0008116 secs] 302018K->301298K(524224K), 0.0008557 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.318: [GC (Allocation Failure) 4.318: [DefNew: 959K->64K(960K), 0.0007814 secs] 302263K->301578K(524224K), 0.0008093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.322: [GC (Allocation Failure) 4.322: [DefNew: 960K->63K(960K), 0.0009405 secs] 302548K->301804K(524224K), 0.0009980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.325: [GC (Allocation Failure) 4.325: [DefNew: 959K->63K(960K), 0.0012058 secs] 302715K->302245K(524224K), 0.0012670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.328: [GC (Allocation Failure) 4.328: [DefNew: 959K->64K(960K), 0.0010810 secs] 303214K->302476K(524224K), 0.0011144 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.330: [GC (Allocation Failure) 4.330: [DefNew: 960K->63K(960K), 0.0008023 secs] 303443K->302739K(524224K), 0.0008301 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.335: [GC (Allocation Failure) 4.335: [DefNew: 959K->64K(960K), 0.0007494 secs] 303707K->302997K(524224K), 0.0007759 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.340: [GC (Allocation Failure) 4.340: [DefNew: 960K->63K(960K), 0.0008779 secs] 303963K->303231K(524224K), 0.0009210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.342: [GC (Allocation Failure) 4.342: [DefNew: 959K->64K(960K), 0.0007620 secs] 304202K->303459K(524224K), 0.0007963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.347: [GC (Allocation Failure) 4.347: [DefNew: 960K->63K(960K), 0.0009294 secs] 304407K->303724K(524224K), 0.0009772 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.351: [GC (Allocation Failure) 4.351: [DefNew: 959K->64K(960K), 0.0007833 secs] 304691K->303952K(524224K), 0.0008130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.354: [GC (Allocation Failure) 4.354: [DefNew: 960K->63K(960K), 0.0006516 secs] 304925K->304175K(524224K), 0.0006776 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.359: [GC (Allocation Failure) 4.359: [DefNew: 959K->63K(960K), 0.0008464 secs] 305120K->304436K(524224K), 0.0008816 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.363: [GC (Allocation Failure) 4.363: [DefNew: 959K->63K(960K), 0.0007940 secs] 305402K->304697K(524224K), 0.0008199 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.366: [GC (Allocation Failure) 4.366: [DefNew: 959K->63K(960K), 0.0007226 secs] 305668K->304926K(524224K), 0.0007546 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.371: [GC (Allocation Failure) 4.371: [DefNew: 959K->64K(960K), 0.0009280 secs] 305871K->305191K(524224K), 0.0009734 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.375: [GC (Allocation Failure) 4.375: [DefNew: 960K->63K(960K), 0.0008538 secs] 306155K->305424K(524224K), 0.0008858 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.380: [GC (Allocation Failure) 4.380: [DefNew: 959K->63K(960K), 0.0010402 secs] 306392K->305653K(524224K), 0.0010810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.382: [GC (Allocation Failure) 4.382: [DefNew: 959K->63K(960K), 0.0006845 secs] 306626K->305877K(524224K), 0.0007105 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.386: [GC (Allocation Failure) 4.386: [DefNew: 959K->63K(960K), 0.0007304 secs] 306844K->306108K(524224K), 0.0007587 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.390: [GC (Allocation Failure) 4.390: [DefNew: 959K->64K(960K), 0.0007147 secs] 307075K->306335K(524224K), 0.0007425 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.393: [GC (Allocation Failure) 4.393: [DefNew: 960K->63K(960K), 0.0010736 secs] 307279K->306629K(524224K), 0.0011274 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.398: [GC (Allocation Failure) 4.398: [DefNew: 959K->64K(960K), 0.0008237 secs] 307597K->306860K(524224K), 0.0008510 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.402: [GC (Allocation Failure) 4.402: [DefNew: 960K->63K(960K), 0.0007907 secs] 307828K->307097K(524224K), 0.0008306 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.405: [GC (Allocation Failure) 4.405: [DefNew: 959K->64K(960K), 0.0006623 secs] 308065K->307323K(524224K), 0.0006882 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.409: [GC (Allocation Failure) 4.409: [DefNew: 960K->63K(960K), 0.0007861 secs] 308289K->307555K(524224K), 0.0008167 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.413: [GC (Allocation Failure) 4.413: [DefNew: 959K->63K(960K), 0.0015717 secs] 308512K->307830K(524224K), 0.0016403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.416: [GC (Allocation Failure) 4.416: [DefNew: 959K->63K(960K), 0.0009025 secs] 308774K->308112K(524224K), 0.0009322 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.420: [GC (Allocation Failure) 4.420: [DefNew: 959K->64K(960K), 0.0007527 secs] 309081K->308336K(524224K), 0.0007819 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.425: [GC (Allocation Failure) 4.425: [DefNew: 960K->63K(960K), 0.0007977 secs] 309304K->308562K(524224K), 0.0008362 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.428: [GC (Allocation Failure) 4.428: [DefNew: 959K->63K(960K), 0.0007597 secs] 309530K->308793K(524224K), 0.0007875 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.430: [GC (Allocation Failure) 4.430: [DefNew: 959K->64K(960K), 0.0006474 secs] 309764K->309046K(524224K), 0.0006734 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.434: [GC (Allocation Failure) 4.434: [DefNew: 960K->63K(960K), 0.0016111 secs] 310009K->309279K(524224K), 0.0017076 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.439: [GC (Allocation Failure) 4.439: [DefNew: 959K->64K(960K), 0.0007852 secs] 310242K->309514K(524224K), 0.0008176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.442: [GC (Allocation Failure) 4.442: [DefNew: 960K->63K(960K), 0.0007100 secs] 310486K->309741K(524224K), 0.0007374 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.445: [GC (Allocation Failure) 4.445: [DefNew: 959K->63K(960K), 0.0006344 secs] 310710K->309967K(524224K), 0.0006604 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.449: [GC (Allocation Failure) 4.449: [DefNew: 959K->64K(960K), 0.0006145 secs] 310936K->310195K(524224K), 0.0006405 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.451: [GC (Allocation Failure) 4.451: [DefNew: 960K->63K(960K), 0.0006205 secs] 311166K->310420K(524224K), 0.0006470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.456: [GC (Allocation Failure) 4.456: [DefNew: 959K->64K(960K), 0.0013097 secs] 311365K->310723K(524224K), 0.0013732 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.460: [GC (Allocation Failure) 4.460: [DefNew: 960K->63K(960K), 0.0008496 secs] 311690K->310950K(524224K), 0.0008802 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.464: [GC (Allocation Failure) 4.464: [DefNew: 959K->63K(960K), 0.0006739 secs] 311923K->311177K(524224K), 0.0006998 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.467: [GC (Allocation Failure) 4.467: [DefNew: 959K->63K(960K), 0.0008227 secs] 312140K->311410K(524224K), 0.0008547 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.471: [GC (Allocation Failure) 4.471: [DefNew: 959K->63K(960K), 0.0007847 secs] 312372K->311648K(524224K), 0.0008139 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.475: [GC (Allocation Failure) 4.475: [DefNew: 959K->63K(960K), 0.0007740 secs] 312622K->311872K(524224K), 0.0008204 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.477: [GC (Allocation Failure) 4.477: [DefNew: 959K->63K(960K), 0.0008570 secs] 312829K->312122K(524224K), 0.0009113 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.481: [GC (Allocation Failure) 4.481: [DefNew: 959K->63K(960K), 0.0013700 secs] 313060K->312438K(524224K), 0.0014803 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.486: [GC (Allocation Failure) 4.486: [DefNew: 959K->64K(960K), 0.0009220 secs] 313390K->312686K(524224K), 0.0009642 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.489: [GC (Allocation Failure) 4.489: [DefNew: 960K->64K(960K), 0.0007643 secs] 313650K->312920K(524224K), 0.0007926 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.493: [GC (Allocation Failure) 4.493: [DefNew: 960K->64K(960K), 0.0008413 secs] 313878K->313209K(524224K), 0.0008821 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.496: [GC (Allocation Failure) 4.496: [DefNew: 960K->64K(960K), 0.0008083 secs] 314173K->313447K(524224K), 0.0008608 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.499: [GC (Allocation Failure) 4.499: [DefNew: 960K->63K(960K), 0.0007207 secs] 314416K->313671K(524224K), 0.0007476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.502: [GC (Allocation Failure) 4.502: [DefNew: 959K->64K(960K), 0.0005946 secs] 314644K->313890K(524224K), 0.0006210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.506: [GC (Allocation Failure) 4.506: [DefNew: 960K->64K(960K), 0.0008603 secs] 314845K->314157K(524224K), 0.0009113 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.509: [GC (Allocation Failure) 4.509: [DefNew: 960K->63K(960K), 0.0008390 secs] 315111K->314406K(524224K), 0.0008686 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.511: [GC (Allocation Failure) 4.511: [DefNew: 959K->64K(960K), 0.0006669 secs] 315380K->314631K(524224K), 0.0006929 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.516: [GC (Allocation Failure) 4.516: [DefNew: 960K->63K(960K), 0.0006502 secs] 315598K->314859K(524224K), 0.0006771 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.520: [GC (Allocation Failure) 4.520: [DefNew: 959K->63K(960K), 0.0006748 secs] 315825K->315092K(524224K), 0.0007008 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.522: [GC (Allocation Failure) 4.522: [DefNew: 959K->64K(960K), 0.0008288 secs] 316058K->315321K(524224K), 0.0008723 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.526: [GC (Allocation Failure) 4.526: [DefNew: 960K->63K(960K), 0.0010945 secs] 316263K->315637K(524224K), 0.0011446 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.530: [GC (Allocation Failure) 4.530: [DefNew: 959K->64K(960K), 0.0010458 secs] 316594K->315880K(524224K), 0.0010829 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.533: [GC (Allocation Failure) 4.533: [DefNew: 960K->63K(960K), 0.0007731 secs] 316848K->316109K(524224K), 0.0008074 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.537: [GC (Allocation Failure) 4.537: [DefNew: 959K->63K(960K), 0.0007026 secs] 317075K->316343K(524224K), 0.0007318 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.542: [GC (Allocation Failure) 4.542: [DefNew: 959K->64K(960K), 0.0009210 secs] 317298K->316590K(524224K), 0.0009790 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
4.544: [GC (Allocation Failure) 4.544: [DefNew: 960K->63K(960K), 0.0008751 secs] 317557K->316818K(524224K), 0.0009243 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.548: [GC (Allocation Failure) 4.548: [DefNew: 959K->63K(960K), 0.0012285 secs] 317758K->317116K(524224K), 0.0012837 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.553: [GC (Allocation Failure) 4.553: [DefNew: 959K->64K(960K), 0.0008496 secs] 318081K->317348K(524224K), 0.0008821 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.555: [GC (Allocation Failure) 4.555: [DefNew: 960K->64K(960K), 0.0007096 secs] 318318K->317574K(524224K), 0.0007379 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.559: [GC (Allocation Failure) 4.559: [DefNew: 960K->63K(960K), 0.0007810 secs] 318539K->317809K(524224K), 0.0008107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.564: [GC (Allocation Failure) 4.564: [DefNew: 959K->64K(960K), 0.0007981 secs] 318775K->318038K(524224K), 0.0008288 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.568: [GC (Allocation Failure) 4.568: [DefNew: 960K->63K(960K), 0.0006743 secs] 319009K->318259K(524224K), 0.0007008 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.571: [GC (Allocation Failure) 4.571: [DefNew: 959K->63K(960K), 0.0010848 secs] 319202K->318619K(524224K), 0.0011362 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.575: [GC (Allocation Failure) 4.575: [DefNew: 959K->63K(960K), 0.0009521 secs] 319575K->318865K(524224K), 0.0009799 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.579: [GC (Allocation Failure) 4.579: [DefNew: 959K->63K(960K), 0.0007685 secs] 319835K->319089K(524224K), 0.0007949 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.582: [GC (Allocation Failure) 4.582: [DefNew: 959K->63K(960K), 0.0007430 secs] 320053K->319320K(524224K), 0.0007726 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.586: [GC (Allocation Failure) 4.586: [DefNew: 959K->63K(960K), 0.0058379 secs] 320253K->320023K(524224K), 0.0059845 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
4.595: [GC (Allocation Failure) 4.595: [DefNew: 959K->63K(960K), 0.0082987 secs] 320940K->320825K(524224K), 0.0084466 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
4.606: [GC (Allocation Failure) 4.606: [DefNew: 959K->63K(960K), 0.0015026 secs] 321782K->321070K(524224K), 0.0015439 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.610: [GC (Allocation Failure) 4.610: [DefNew: 959K->63K(960K), 0.0007740 secs] 322037K->321299K(524224K), 0.0008023 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.614: [GC (Allocation Failure) 4.614: [DefNew: 959K->64K(960K), 0.0012939 secs] 322266K->321529K(524224K), 0.0013598 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.617: [GC (Allocation Failure) 4.617: [DefNew: 960K->63K(960K), 0.0007536 secs] 322493K->321762K(524224K), 0.0007828 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.622: [GC (Allocation Failure) 4.622: [DefNew: 959K->64K(960K), 0.0007699 secs] 322729K->321996K(524224K), 0.0007977 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.626: [GC (Allocation Failure) 4.626: [DefNew: 960K->63K(960K), 0.0008134 secs] 322957K->322244K(524224K), 0.0008468 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.629: [GC (Allocation Failure) 4.629: [DefNew: 959K->63K(960K), 0.0007870 secs] 323213K->322473K(524224K), 0.0008162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.633: [GC (Allocation Failure) 4.633: [DefNew: 959K->63K(960K), 0.0006966 secs] 323443K->322704K(524224K), 0.0007388 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
